x,z,t,T,x_norm,z_norm,t_norm,T_norm
1.0,2.0,145.0,444.0,0.3333333333333333,1.0,0.24166666666666667,0.7765567765567766
1.0,2.0,150.0,443.0,0.3333333333333333,1.0,0.25,0.7747252747252747
1.0,2.0,155.0,457.0,0.3333333333333333,1.0,0.25833333333333336,0.8003663003663004
1.0,2.0,160.0,470.0,0.3333333333333333,1.0,0.26666666666666666,0.8241758241758241
1.0,2.0,165.0,462.0,0.3333333333333333,1.0,0.275,0.8095238095238095
1.0,2.0,170.0,465.0,0.3333333333333333,1.0,0.2833333333333333,0.815018315018315
1.0,2.0,175.0,471.0,0.3333333333333333,1.0,0.2916666666666667,0.826007326007326
1.0,2.0,180.0,480.0,0.3333333333333333,1.0,0.3,0.8424908424908425
1.0,2.0,185.0,481.0,0.3333333333333333,1.0,0.30833333333333335,0.8443223443223443
1.0,2.0,190.0,485.0,0.3333333333333333,1.0,0.31666666666666665,0.8516483516483516
1.0,2.0,195.0,479.0,0.3333333333333333,1.0,0.325,0.8406593406593407
1.0,2.0,200.0,471.0,0.3333333333333333,1.0,0.3333333333333333,0.826007326007326
1.0,2.0,205.0,486.0,0.3333333333333333,1.0,0.3416666666666667,0.8534798534798534
1.0,2.0,210.0,490.0,0.3333333333333333,1.0,0.35,0.8608058608058609
1.0,2.0,215.0,498.0,0.3333333333333333,1.0,0.35833333333333334,0.8754578754578755
1.0,2.0,220.0,520.0,0.3333333333333333,1.0,0.36666666666666664,0.9157509157509157
1.0,2.0,225.0,537.0,0.3333333333333333,1.0,0.375,0.9468864468864469
1.0,2.0,230.0,522.0,0.3333333333333333,1.0,0.38333333333333336,0.9194139194139194
1.0,2.0,235.0,516.0,0.3333333333333333,1.0,0.39166666666666666,0.9084249084249084
1.0,2.0,240.0,495.0,0.3333333333333333,1.0,0.4,0.86996336996337
1.0,2.0,245.0,499.0,0.3333333333333333,1.0,0.4083333333333333,0.8772893772893773
1.0,2.0,250.0,492.0,0.3333333333333333,1.0,0.4166666666666667,0.8644688644688645
1.0,2.0,255.0,486.0,0.3333333333333333,1.0,0.425,0.8534798534798534
1.0,2.0,260.0,470.0,0.3333333333333333,1.0,0.43333333333333335,0.8241758241758241
1.0,2.0,265.0,449.0,0.3333333333333333,1.0,0.44166666666666665,0.7857142857142857
1.0,2.0,270.0,426.0,0.3333333333333333,1.0,0.45,0.7435897435897436
1.0,2.0,275.0,420.0,0.3333333333333333,1.0,0.4583333333333333,0.7326007326007326
1.0,2.0,280.0,412.0,0.3333333333333333,1.0,0.4666666666666667,0.717948717948718
1.0,2.0,285.0,404.0,0.3333333333333333,1.0,0.475,0.7032967032967034
1.0,2.0,290.0,399.0,0.3333333333333333,1.0,0.48333333333333334,0.6941391941391941
1.0,2.0,295.0,394.0,0.3333333333333333,1.0,0.49166666666666664,0.684981684981685
1.0,2.0,300.0,390.0,0.3333333333333333,1.0,0.5,0.6776556776556777
1.0,2.0,305.0,383.0,0.3333333333333333,1.0,0.5083333333333333,0.6648351648351648
1.0,2.0,310.0,372.0,0.3333333333333333,1.0,0.5166666666666667,0.6446886446886447
1.0,2.0,315.0,371.0,0.3333333333333333,1.0,0.525,0.6428571428571429
1.0,2.0,320.0,361.0,0.3333333333333333,1.0,0.5333333333333333,0.6245421245421245
1.0,2.0,325.0,345.0,0.3333333333333333,1.0,0.5416666666666666,0.5952380952380952
1.0,2.0,330.0,326.0,0.3333333333333333,1.0,0.55,0.5604395604395604
1.0,2.0,335.0,310.0,0.3333333333333333,1.0,0.5583333333333333,0.5311355311355311
1.0,2.0,340.0,287.0,0.3333333333333333,1.0,0.5666666666666667,0.489010989010989
1.0,2.0,345.0,253.0,0.3333333333333333,1.0,0.575,0.4267399267399267
1.0,2.0,350.0,236.0,0.3333333333333333,1.0,0.5833333333333334,0.3956043956043956
1.0,2.0,355.0,222.0,0.3333333333333333,1.0,0.5916666666666667,0.36996336996337
1.0,2.0,360.0,207.0,0.3333333333333333,1.0,0.6,0.3424908424908425
1.0,2.0,365.0,195.0,0.3333333333333333,1.0,0.6083333333333333,0.32051282051282054
1.0,2.0,370.0,181.0,0.3333333333333333,1.0,0.6166666666666667,0.2948717948717949
1.0,2.0,375.0,180.0,0.3333333333333333,1.0,0.625,0.29304029304029305
1.0,2.0,380.0,177.0,0.3333333333333333,1.0,0.6333333333333333,0.2875457875457875
1.0,2.0,385.0,155.0,0.3333333333333333,1.0,0.6416666666666667,0.24725274725274726
1.0,2.0,390.0,144.0,0.3333333333333333,1.0,0.65,0.2271062271062271
1.0,2.0,395.0,140.0,0.3333333333333333,1.0,0.6583333333333333,0.21978021978021978
1.0,2.0,400.0,131.0,0.3333333333333333,1.0,0.6666666666666666,0.2032967032967033
1.0,2.0,405.0,124.0,0.3333333333333333,1.0,0.675,0.19047619047619047
1.0,2.0,410.0,126.0,0.3333333333333333,1.0,0.6833333333333333,0.19413919413919414
1.0,2.0,415.0,134.0,0.3333333333333333,1.0,0.6916666666666667,0.2087912087912088
1.0,2.0,420.0,133.0,0.3333333333333333,1.0,0.7,0.20695970695970695
1.0,2.0,425.0,121.0,0.3333333333333333,1.0,0.7083333333333334,0.184981684981685
1.0,2.0,430.0,115.0,0.3333333333333333,1.0,0.7166666666666667,0.17399267399267399
1.0,2.0,435.0,118.0,0.3333333333333333,1.0,0.725,0.1794871794871795
1.0,2.0,440.0,119.0,0.3333333333333333,1.0,0.7333333333333333,0.1813186813186813
1.0,2.0,445.0,115.0,0.3333333333333333,1.0,0.7416666666666667,0.17399267399267399
1.0,2.0,450.0,111.0,0.3333333333333333,1.0,0.75,0.16666666666666666
1.0,2.0,455.0,111.0,0.3333333333333333,1.0,0.7583333333333333,0.16666666666666666
1.0,2.0,460.0,110.0,0.3333333333333333,1.0,0.7666666666666667,0.16483516483516483
1.0,2.0,465.0,107.0,0.3333333333333333,1.0,0.775,0.15934065934065933
1.0,2.0,470.0,102.0,0.3333333333333333,1.0,0.7833333333333333,0.15018315018315018
1.0,2.0,475.0,105.0,0.3333333333333333,1.0,0.7916666666666666,0.15567765567765568
1.0,2.0,480.0,105.0,0.3333333333333333,1.0,0.8,0.15567765567765568
1.0,2.0,485.0,106.0,0.3333333333333333,1.0,0.8083333333333333,0.1575091575091575
1.0,2.0,490.0,104.0,0.3333333333333333,1.0,0.8166666666666667,0.15384615384615385
1.0,2.0,495.0,100.0,0.3333333333333333,1.0,0.825,0.14652014652014653
1.0,2.0,500.0,102.0,0.3333333333333333,1.0,0.8333333333333334,0.15018315018315018
1.0,2.0,505.0,99.7,0.3333333333333333,1.0,0.8416666666666667,0.14597069597069598
1.0,2.0,510.0,99.3,0.3333333333333333,1.0,0.85,0.14523809523809522
1.0,2.0,515.0,94.6,0.3333333333333333,1.0,0.8583333333333333,0.13663003663003662
1.0,2.0,520.0,89.9,0.3333333333333333,1.0,0.8666666666666667,0.12802197802197804
1.0,2.0,525.0,89.4,0.3333333333333333,1.0,0.875,0.12710622710622713
1.0,2.0,530.0,90.2,0.3333333333333333,1.0,0.8833333333333333,0.1285714285714286
1.0,2.0,535.0,88.4,0.3333333333333333,1.0,0.8916666666666667,0.12527472527472527
1.0,2.0,540.0,88.9,0.3333333333333333,1.0,0.9,0.12619047619047621
1.0,2.0,545.0,88.9,0.3333333333333333,1.0,0.9083333333333333,0.12619047619047621
1.0,2.0,550.0,86.7,0.3333333333333333,1.0,0.9166666666666666,0.12216117216117217
1.0,2.0,555.0,86.1,0.3333333333333333,1.0,0.925,0.12106227106227105
1.0,2.0,560.0,84.1,0.3333333333333333,1.0,0.9333333333333333,0.11739926739926738
1.0,2.0,565.0,83.3,0.3333333333333333,1.0,0.9416666666666667,0.11593406593406592
1.0,2.0,570.0,82.3,0.3333333333333333,1.0,0.95,0.1141025641025641
1.0,2.0,575.0,82.0,0.3333333333333333,1.0,0.9583333333333334,0.11355311355311355
1.0,2.0,580.0,80.2,0.3333333333333333,1.0,0.9666666666666667,0.11025641025641027
1.0,2.0,585.0,79.9,0.3333333333333333,1.0,0.975,0.10970695970695972
1.0,2.0,590.0,77.6,0.3333333333333333,1.0,0.9833333333333333,0.10549450549450548
1.0,2.0,595.0,75.4,0.3333333333333333,1.0,0.9916666666666667,0.10146520146520148
1.0,2.0,600.0,75.8,0.3333333333333333,1.0,1.0,0.1021978021978022
2.5,0.0,0.0,20.0,0.8333333333333334,0.0,0.0,0.0
2.5,0.0,5.01,20.0,0.8333333333333334,0.0,0.00835,0.0
2.5,0.0,10.0,20.1,0.8333333333333334,0.0,0.016666666666666666,0.00018315018315018575
2.5,0.0,15.0,20.4,0.8333333333333334,0.0,0.025,0.00073260073260073
2.5,0.0,20.0,20.8,0.8333333333333334,0.0,0.03333333333333333,0.0014652014652014665
2.5,0.0,25.0,21.9,0.8333333333333334,0.0,0.041666666666666664,0.0034798534798534775
2.5,0.0,30.0,22.7,0.8333333333333334,0.0,0.05,0.004945054945054944
2.5,0.0,35.0,23.2,0.8333333333333334,0.0,0.058333333333333334,0.00586080586080586
2.5,0.0,40.0,23.5,0.8333333333333334,0.0,0.06666666666666667,0.00641025641025641
2.5,0.0,45.0,24.0,0.8333333333333334,0.0,0.075,0.007326007326007326
2.5,0.0,50.0,24.7,0.8333333333333334,0.0,0.08333333333333333,0.008608058608058607
2.5,0.0,55.0,25.7,0.8333333333333334,0.0,0.09166666666666666,0.010439560439560439
2.5,0.0,60.0,26.5,0.8333333333333334,0.0,0.1,0.011904761904761904
2.5,0.0,65.0,27.0,0.8333333333333334,0.0,0.10833333333333334,0.01282051282051282
2.5,0.0,70.0,27.1,0.8333333333333334,0.0,0.11666666666666667,0.013003663003663006
2.5,0.0,75.0,27.3,0.8333333333333334,0.0,0.125,0.013369963369963371
2.5,0.0,80.0,27.6,0.8333333333333334,0.0,0.13333333333333333,0.013919413919413922
2.5,0.0,85.0,27.9,0.8333333333333334,0.0,0.14166666666666666,0.014468864468864466
2.5,0.0,90.0,28.2,0.8333333333333334,0.0,0.15,0.015018315018315017
2.5,0.0,95.0,28.5,0.8333333333333334,0.0,0.15833333333333333,0.015567765567765568
2.5,0.0,100.0,28.7,0.8333333333333334,0.0,0.16666666666666666,0.015934065934065933
2.5,0.0,105.0,29.0,0.8333333333333334,0.0,0.175,0.016483516483516484
2.5,0.0,110.0,29.5,0.8333333333333334,0.0,0.18333333333333332,0.0173992673992674
2.5,0.0,115.0,29.7,0.8333333333333334,0.0,0.19166666666666668,0.017765567765567765
2.5,0.0,120.0,30.0,0.8333333333333334,0.0,0.2,0.018315018315018316
2.5,0.0,125.0,30.3,0.8333333333333334,0.0,0.20833333333333334,0.018864468864468867
2.5,0.0,130.0,30.8,0.8333333333333334,0.0,0.21666666666666667,0.019780219780219783
2.5,0.0,135.0,31.1,0.8333333333333334,0.0,0.225,0.020329670329670334
2.5,0.0,140.0,31.4,0.8333333333333334,0.0,0.23333333333333334,0.020879120879120878
2.5,0.0,145.0,31.6,0.8333333333333334,0.0,0.24166666666666667,0.02124542124542125
2.5,0.0,150.0,32.1,0.8333333333333334,0.0,0.25,0.022161172161172162
2.5,0.0,155.0,32.4,0.8333333333333334,0.0,0.25833333333333336,0.02271062271062271
2.5,0.0,160.0,32.6,0.8333333333333334,0.0,0.26666666666666666,0.023076923076923078
2.5,0.0,165.0,33.0,0.8333333333333334,0.0,0.275,0.023809523809523808
2.5,0.0,170.0,33.4,0.8333333333333334,0.0,0.2833333333333333,0.024542124542124538
2.5,0.0,175.0,33.5,0.8333333333333334,0.0,0.2916666666666667,0.024725274725274724
2.5,0.0,180.0,34.0,0.8333333333333334,0.0,0.3,0.02564102564102564
2.5,0.0,185.0,34.6,0.8333333333333334,0.0,0.30833333333333335,0.026739926739926742
2.5,0.0,190.0,35.1,0.8333333333333334,0.0,0.31666666666666665,0.027655677655677658
2.5,0.0,195.0,34.8,0.8333333333333334,0.0,0.325,0.0271062271062271
2.5,0.0,200.0,35.2,0.8333333333333334,0.0,0.3333333333333333,0.027838827838827844
2.5,0.0,205.0,35.7,0.8333333333333334,0.0,0.3416666666666667,0.02875457875457876
2.5,0.0,210.0,36.1,0.8333333333333334,0.0,0.35,0.02948717948717949
2.5,0.0,215.0,36.5,0.8333333333333334,0.0,0.35833333333333334,0.03021978021978022
2.5,0.0,220.0,37.1,0.8333333333333334,0.0,0.36666666666666664,0.03131868131868132
2.5,0.0,225.0,37.7,0.8333333333333334,0.0,0.375,0.03241758241758242
2.5,0.0,230.0,38.0,0.8333333333333334,0.0,0.38333333333333336,0.03296703296703297
2.5,0.0,235.0,38.6,0.8333333333333334,0.0,0.39166666666666666,0.03406593406593407
2.5,0.0,240.0,38.7,0.8333333333333334,0.0,0.4,0.03424908424908425
2.5,0.0,245.0,39.2,0.8333333333333334,0.0,0.4083333333333333,0.03516483516483517
2.5,0.0,250.0,39.2,0.8333333333333334,0.0,0.4166666666666667,0.03516483516483517
2.5,0.0,255.0,38.5,0.8333333333333334,0.0,0.425,0.03388278388278388
2.5,0.0,260.0,38.4,0.8333333333333334,0.0,0.43333333333333335,0.0336996336996337
2.5,0.0,265.0,37.2,0.8333333333333334,0.0,0.44166666666666665,0.03150183150183151
2.5,0.0,270.0,36.1,0.8333333333333334,0.0,0.45,0.02948717948717949
2.5,0.0,275.0,35.4,0.8333333333333334,0.0,0.4583333333333333,0.028205128205128202
2.5,0.0,280.0,34.9,0.8333333333333334,0.0,0.4666666666666667,0.027289377289377286
2.5,0.0,285.0,34.7,0.8333333333333334,0.0,0.475,0.026923076923076928
2.5,0.0,290.0,34.4,0.8333333333333334,0.0,0.48333333333333334,0.02637362637362637
2.5,0.0,295.0,34.1,0.8333333333333334,0.0,0.49166666666666664,0.025824175824175826
2.5,0.0,300.0,33.9,0.8333333333333334,0.0,0.5,0.025457875457875454
2.5,0.0,305.0,33.7,0.8333333333333334,0.0,0.5083333333333333,0.025091575091575096
2.5,0.0,310.0,33.7,0.8333333333333334,0.0,0.5166666666666667,0.025091575091575096
2.5,0.0,315.0,33.4,0.8333333333333334,0.0,0.525,0.024542124542124538
2.5,0.0,320.0,32.7,0.8333333333333334,0.0,0.5333333333333333,0.023260073260073264
2.5,0.0,325.0,31.9,0.8333333333333334,0.0,0.5416666666666666,0.021794871794871794
2.5,0.0,330.0,31.1,0.8333333333333334,0.0,0.55,0.020329670329670334
2.5,0.0,335.0,29.9,0.8333333333333334,0.0,0.5583333333333333,0.01813186813186813
2.5,0.0,340.0,29.0,0.8333333333333334,0.0,0.5666666666666667,0.016483516483516484
2.5,0.0,345.0,28.5,0.8333333333333334,0.0,0.575,0.015567765567765568
2.5,0.0,350.0,28.2,0.8333333333333334,0.0,0.5833333333333334,0.015018315018315017
2.5,0.0,355.0,27.9,0.8333333333333334,0.0,0.5916666666666667,0.014468864468864466
2.5,0.0,360.0,27.6,0.8333333333333334,0.0,0.6,0.013919413919413922
2.5,0.0,365.0,27.2,0.8333333333333334,0.0,0.6083333333333333,0.013186813186813185
2.5,0.0,370.0,26.9,0.8333333333333334,0.0,0.6166666666666667,0.012637362637362634
2.5,0.0,375.0,26.8,0.8333333333333334,0.0,0.625,0.012454212454212455
2.5,0.0,380.0,26.5,0.8333333333333334,0.0,0.6333333333333333,0.011904761904761904
2.5,0.0,385.0,26.4,0.8333333333333334,0.0,0.6416666666666667,0.01172161172161172
2.5,0.0,390.0,26.3,0.8333333333333334,0.0,0.65,0.011538461538461539
2.5,0.0,395.0,26.1,0.8333333333333334,0.0,0.6583333333333333,0.011172161172161174
2.5,0.0,400.0,26.0,0.8333333333333334,0.0,0.6666666666666666,0.01098901098901099
2.5,0.0,405.0,26.0,0.8333333333333334,0.0,0.675,0.01098901098901099
2.5,0.0,410.0,25.9,0.8333333333333334,0.0,0.6833333333333333,0.010805860805860804
2.5,0.0,415.0,25.8,0.8333333333333334,0.0,0.6916666666666667,0.010622710622710625
2.5,0.0,420.0,25.8,0.8333333333333334,0.0,0.7,0.010622710622710625
2.5,0.0,425.0,25.7,0.8333333333333334,0.0,0.7083333333333334,0.010439560439560439
2.5,0.0,430.0,25.7,0.8333333333333334,0.0,0.7166666666666667,0.010439560439560439
2.5,0.0,435.0,25.5,0.8333333333333334,0.0,0.725,0.010073260073260074
2.5,0.0,440.0,25.5,0.8333333333333334,0.0,0.7333333333333333,0.010073260073260074
2.5,0.0,445.0,25.4,0.8333333333333334,0.0,0.7416666666666667,0.009890109890109888
2.5,0.0,450.0,25.3,0.8333333333333334,0.0,0.75,0.009706959706959709
2.5,0.0,455.0,25.2,0.8333333333333334,0.0,0.7583333333333333,0.009523809523809523
2.5,0.0,460.0,25.1,0.8333333333333334,0.0,0.7666666666666667,0.009340659340659344
2.5,0.0,465.0,25.1,0.8333333333333334,0.0,0.775,0.009340659340659344
2.5,0.0,470.0,24.9,0.8333333333333334,0.0,0.7833333333333333,0.008974358974358972
2.5,0.0,475.0,24.9,0.8333333333333334,0.0,0.7916666666666666,0.008974358974358972
2.5,0.0,480.0,24.8,0.8333333333333334,0.0,0.8,0.008791208791208793
2.5,0.0,485.0,24.7,0.8333333333333334,0.0,0.8083333333333333,0.008608058608058607
2.5,0.0,490.0,24.6,0.8333333333333334,0.0,0.8166666666666667,0.008424908424908428
2.5,0.0,495.0,24.6,0.8333333333333334,0.0,0.825,0.008424908424908428
2.5,0.0,500.0,24.6,0.8333333333333334,0.0,0.8333333333333334,0.008424908424908428
2.5,0.0,505.0,24.5,0.8333333333333334,0.0,0.8416666666666667,0.008241758241758242
2.5,0.0,510.0,24.4,0.8333333333333334,0.0,0.85,0.008058608058608056
2.5,0.0,515.0,24.3,0.8333333333333334,0.0,0.8583333333333333,0.007875457875457877
2.5,0.0,520.0,24.2,0.8333333333333334,0.0,0.8666666666666667,0.007692307692307691
2.5,0.0,525.0,24.2,0.8333333333333334,0.0,0.875,0.007692307692307691
2.5,0.0,530.0,24.3,0.8333333333333334,0.0,0.8833333333333333,0.007875457875457877
2.5,0.0,535.0,24.1,0.8333333333333334,0.0,0.8916666666666667,0.007509157509157512
2.5,0.0,540.0,24.1,0.8333333333333334,0.0,0.9,0.007509157509157512
2.5,0.0,545.0,24.0,0.8333333333333334,0.0,0.9083333333333333,0.007326007326007326
2.5,0.0,550.0,23.9,0.8333333333333334,0.0,0.9166666666666666,0.00714285714285714
2.5,0.0,555.0,23.9,0.8333333333333334,0.0,0.925,0.00714285714285714
2.5,0.0,560.0,23.8,0.8333333333333334,0.0,0.9333333333333333,0.006959706959706961
2.5,0.0,565.0,23.8,0.8333333333333334,0.0,0.9416666666666667,0.006959706959706961
2.5,0.0,570.0,23.8,0.8333333333333334,0.0,0.95,0.006959706959706961
2.5,0.0,575.0,23.7,0.8333333333333334,0.0,0.9583333333333334,0.006776556776556775
2.5,0.0,580.0,23.6,0.8333333333333334,0.0,0.9666666666666667,0.006593406593406596
2.5,0.0,585.0,23.6,0.8333333333333334,0.0,0.975,0.006593406593406596
2.5,0.0,590.0,23.6,0.8333333333333334,0.0,0.9833333333333333,0.006593406593406596
2.5,0.0,595.0,23.6,0.8333333333333334,0.0,0.9916666666666667,0.006593406593406596
2.5,0.0,600.0,23.5,0.8333333333333334,0.0,1.0,0.00641025641025641
2.5,1.0,0.0,20.0,0.8333333333333334,0.5,0.0,0.0
2.5,1.0,5.01,20.0,0.8333333333333334,0.5,0.00835,0.0
2.5,1.0,10.0,20.1,0.8333333333333334,0.5,0.016666666666666666,0.00018315018315018575
2.5,1.0,15.0,21.0,0.8333333333333334,0.5,0.025,0.0018315018315018315
2.5,1.0,20.0,21.7,0.8333333333333334,0.5,0.03333333333333333,0.0031135531135531125
2.5,1.0,25.0,22.8,0.8333333333333334,0.5,0.041666666666666664,0.00512820512820513
2.5,1.0,30.0,23.6,0.8333333333333334,0.5,0.05,0.006593406593406596
2.5,1.0,35.0,24.2,0.8333333333333334,0.5,0.058333333333333334,0.007692307692307691
2.5,1.0,40.0,25.1,0.8333333333333334,0.5,0.06666666666666667,0.009340659340659344
2.5,1.0,45.0,26.0,0.8333333333333334,0.5,0.075,0.01098901098901099
2.5,1.0,50.0,26.8,0.8333333333333334,0.5,0.08333333333333333,0.012454212454212455
2.5,1.0,55.0,29.1,0.8333333333333334,0.5,0.09166666666666666,0.01666666666666667
2.5,1.0,60.0,30.5,0.8333333333333334,0.5,0.1,0.019230769230769232
2.5,1.0,65.0,31.1,0.8333333333333334,0.5,0.10833333333333334,0.020329670329670334
2.5,1.0,70.0,32.1,0.8333333333333334,0.5,0.11666666666666667,0.022161172161172162
2.5,1.0,75.0,34.2,0.8333333333333334,0.5,0.125,0.026007326007326012
2.5,1.0,80.0,34.2,0.8333333333333334,0.5,0.13333333333333333,0.026007326007326012
2.5,1.0,85.0,35.0,0.8333333333333334,0.5,0.14166666666666666,0.027472527472527472
2.5,1.0,90.0,38.2,0.8333333333333334,0.5,0.15,0.03333333333333334
2.5,1.0,95.0,42.9,0.8333333333333334,0.5,0.15833333333333333,0.04194139194139194
2.5,1.0,100.0,42.4,0.8333333333333334,0.5,0.16666666666666666,0.041025641025641026
2.5,1.0,105.0,39.9,0.8333333333333334,0.5,0.175,0.03644688644688644
2.5,1.0,110.0,38.3,0.8333333333333334,0.5,0.18333333333333332,0.03351648351648351
2.5,1.0,115.0,36.5,0.8333333333333334,0.5,0.19166666666666668,0.03021978021978022
2.5,1.0,120.0,36.2,0.8333333333333334,0.5,0.2,0.029670329670329676
2.5,1.0,125.0,38.3,0.8333333333333334,0.5,0.20833333333333334,0.03351648351648351
2.5,1.0,130.0,38.3,0.8333333333333334,0.5,0.21666666666666667,0.03351648351648351
2.5,1.0,135.0,38.2,0.8333333333333334,0.5,0.225,0.03333333333333334
2.5,1.0,140.0,40.5,0.8333333333333334,0.5,0.23333333333333334,0.037545787545787544
2.5,1.0,145.0,41.0,0.8333333333333334,0.5,0.24166666666666667,0.038461538461538464
2.5,1.0,150.0,42.5,0.8333333333333334,0.5,0.25,0.04120879120879121
2.5,1.0,155.0,43.0,0.8333333333333334,0.5,0.25833333333333336,0.04212454212454213
2.5,1.0,160.0,40.6,0.8333333333333334,0.5,0.26666666666666666,0.037728937728937734
2.5,1.0,165.0,43.5,0.8333333333333334,0.5,0.275,0.04304029304029304
2.5,1.0,170.0,42.4,0.8333333333333334,0.5,0.2833333333333333,0.041025641025641026
2.5,1.0,175.0,43.2,0.8333333333333334,0.5,0.2916666666666667,0.0424908424908425
2.5,1.0,180.0,44.4,0.8333333333333334,0.5,0.3,0.04468864468864469
2.5,1.0,185.0,49.0,0.8333333333333334,0.5,0.30833333333333335,0.05311355311355311
2.5,1.0,190.0,49.4,0.8333333333333334,0.5,0.31666666666666665,0.05384615384615384
2.5,1.0,195.0,49.4,0.8333333333333334,0.5,0.325,0.05384615384615384
2.5,1.0,200.0,51.5,0.8333333333333334,0.5,0.3333333333333333,0.057692307692307696
2.5,1.0,205.0,48.4,0.8333333333333334,0.5,0.3416666666666667,0.05201465201465201
2.5,1.0,210.0,50.2,0.8333333333333334,0.5,0.35,0.055311355311355316
2.5,1.0,215.0,49.5,0.8333333333333334,0.5,0.35833333333333334,0.05402930402930403
2.5,1.0,220.0,50.7,0.8333333333333334,0.5,0.36666666666666664,0.056227106227106236
2.5,1.0,225.0,50.3,0.8333333333333334,0.5,0.375,0.05549450549450549
2.5,1.0,230.0,50.5,0.8333333333333334,0.5,0.38333333333333336,0.055860805860805864
2.5,1.0,235.0,52.0,0.8333333333333334,0.5,0.39166666666666666,0.05860805860805861
2.5,1.0,240.0,49.8,0.8333333333333334,0.5,0.4,0.05457875457875457
2.5,1.0,245.0,53.3,0.8333333333333334,0.5,0.4083333333333333,0.06098901098901098
2.5,1.0,250.0,52.5,0.8333333333333334,0.5,0.4166666666666667,0.05952380952380952
2.5,1.0,255.0,50.3,0.8333333333333334,0.5,0.425,0.05549450549450549
2.5,1.0,260.0,46.8,0.8333333333333334,0.5,0.43333333333333335,0.049084249084249076
2.5,1.0,265.0,43.4,0.8333333333333334,0.5,0.44166666666666665,0.04285714285714286
2.5,1.0,270.0,46.1,0.8333333333333334,0.5,0.45,0.047802197802197806
2.5,1.0,275.0,44.4,0.8333333333333334,0.5,0.4583333333333333,0.04468864468864469
2.5,1.0,280.0,42.1,0.8333333333333334,0.5,0.4666666666666667,0.04047619047619048
2.5,1.0,285.0,40.0,0.8333333333333334,0.5,0.475,0.03663003663003663
2.5,1.0,290.0,40.5,0.8333333333333334,0.5,0.48333333333333334,0.037545787545787544
